fecha;autor;tweet
2021-02-18 18:38:09;GatoGde;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/Pntivh8Gql
2021-02-18 18:38:05;mausamc9;@PordenoneBudoia @gloria_patriota @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/RtcbtUIRdi
2021-02-18 18:37:36;KatiraFeliz;@claudiaespoz @joseantoniokast @EPinaud @tere_marinovic Los que tienen menos, no pagan contribuciones y reciben bonos.
2021-02-18 18:36:21;LpontD;@Carmen_E_muller @PordenoneBudoia @los4diablos12 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/oI6lyVLxg5
2021-02-18 18:36:10;KatiraFeliz;@SoledadSalman @joseantoniokast @tere_marinovic Tal vez para ti no sea problema pero para mucha gente es un calvario este exceso.
2021-02-18 18:35:44;BienTwitero;"@gloria_patriota @joseantoniokast #kastrecuperachile 
#kastrecuperacolchane"
2021-02-18 18:35:11;JuanMonteverde8;@Makeka @ascortes @ColegioProfes @joseantoniokast @LucasPalaciosC Aquí se ven puros profesores de religión. De la religión marxista.
2021-02-18 18:34:42;gloria_patriota;@BienTwitero Vamos con todo @joseantoniokast  #RecuperemosChile https://t.co/C5AuvFYKpp
2021-02-18 18:34:39;KatiraFeliz;@cokevet @joseantoniokast @veselkamoia @tere_marinovic Eliminando la grasa
2021-02-18 18:33:48;KatiraFeliz;@LeopoldoBustos @joseantoniokast @tere_marinovic ¿ de que hablan para llevar la contra?
2021-02-18 18:33:31;MDelannoyP;@victorpernia @joseantoniokast Entonces analizas bien la situación y emigras a un país donde cumplas los requisitos… https://t.co/f5vXwIuCmu
2021-02-18 18:33:25;rbascu1;@AnacletoEspino3 @RojoEdwards @ElMercurio_cl @PLRchile @i_republicanas @joseantoniokast @a_republicana La silucion… https://t.co/1kZMVd267S
2021-02-18 18:33:07;gloria_patriota;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas… https://t.co/zXJdDaMlPy
2021-02-18 18:32:33;gloria_patriota;@orlando_veas @FafuC @cato600 @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/4tB4cPbU4s
2021-02-18 18:31:44;AndresM67265015;@AzulDiabolo @joseantoniokast Xenófobos y aporófobos.
2021-02-18 18:31:10;AzulDiabolo;@AndresM67265015 Obvio, fachos qliaos. Mira lo que publican en la secta republicana de @joseantoniokast… https://t.co/5bYgtF9TwN
2021-02-18 18:31:08;MDelannoyP;@LuisAmestica3 @joseantoniokast Entiende que el problema acá es quienes ingresan de manera irregular al país, el pr… https://t.co/1vrNlWU80N
2021-02-18 18:30:57;Margiopaz;@orlando_veas @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/yp3REKbEZa
2021-02-18 18:29:43;CatrisoOsman;@joseantoniokast Los de derechas son muy inconsecuentes y no pueden entender que tienen que estar unidos
2021-02-18 18:29:36;Carmen_E_muller;@los4diablos12 @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/1YnQbNavtc
2021-02-18 18:28:47;Carmen_E_muller;@PordenoneBudoia @los4diablos12 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/XdXjgHNrYz
2021-02-18 18:28:14;jfam53;@joseantoniokast pepe pepe....una estrategia tuya para salvar la constituyente....aunque la suerte de Chile ya esta… https://t.co/Z7VnUF59lr
2021-02-18 18:26:36;CesarAlcntara10;@orlando_veas @cato600 @PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/JLzLbXw8d2
2021-02-18 18:24:17;UrrutiaPatty;@MauLibertad @fernandopaulsen @joseantoniokast Jajajajajaja Fernando Paulsen que manera de quedar en ridiculo.jajaj… https://t.co/XTo353QSr4
2021-02-18 18:23:58;camiloo_gd;@JorgeLStuardo @aquiyoelpancho @Alonki131 @Mmg____14 @joseantoniokast japon74?
2021-02-18 18:23:33;orlando_veas;@cato600 @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/BNMPQbBXmS
2021-02-18 18:22:22;CesarAlcntara10;@los4diablos12 @PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/PbVATaG08Q
2021-02-18 18:21:27;RAlvarQ;@joseantoniokast va a decir algo de John Cobin o le molestan los disparos solo si son en el sur o los realizan narcos?
2021-02-18 18:20:54;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/28RX76DeNe
2021-02-18 18:20:46;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/ATUWjvFsee
2021-02-18 18:20:40;TuquitoMontero;@joseantoniokast @tere_marinovic Demagogia en estado puro
2021-02-18 18:20:17;cato600;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/aVVieXFJH3
2021-02-18 18:20:14;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/RF19FhslRl
2021-02-18 18:20:01;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/lSKfSRlgLx
2021-02-18 18:19:36;VALENTI39480631;@RojoEdwards @lucyanaah @ElMercurio_cl @PLRchile @i_republicanas @joseantoniokast @a_republicana Vamos de mal en peor !!!
2021-02-18 18:19:18;camiloo_gd;@JorgeLStuardo @aquiyoelpancho @Alonki131 @Mmg____14 @joseantoniokast donde y cuando?
2021-02-18 18:14:02;rechazo_ctm;@joseantoniokast PEPE Auth COMUNISTA SINVERGÜENZAS FARSANTE #ChileNoCaerá #kastrecuperachile
2021-02-18 18:12:04;DiegoCecchini;@MensDayOutIndia @NCFMCarolinas @GibmUs @PhilMitchell83 @MensAid_UK @NatlParentsOrg @GiorgiaMeloni @BolsonaroSP… https://t.co/sjQ9luquEy
2021-02-18 18:11:45;ale_unquinto;@RojoEdwards @lucyanaah @ElMercurio_cl @PLRchile @i_republicanas @joseantoniokast @a_republicana La perdimos hace 30 años !
2021-02-18 18:10:59;ClaudioFranzua;@alberto84139028 @IavinJoaquin @carreragonzalo @PLRchile @evopoli @RNchile @udipopular @joseantoniokas… https://t.co/gSqCEeUjUU
2021-02-18 18:06:06;VivaChi20646957;@negroblackone @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile @Fuerzaereachile… https://t.co/pWeqGubmpB
2021-02-18 18:05:45;VivaChi20646957;@negroblackone @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile @Fuerzaereachile… https://t.co/CgbDgBq5Ug
2021-02-18 18:02:26;eugenio_kone;@joseantoniokast @ManCerCa @tere_marinovic En vez de bajar, cada año suben más.
2021-02-18 18:02:20;Chitaquelindo1;@cherrerafe @melnicksergio @joseantoniokast Ponte de rodillas a creer.
2021-02-18 17:55:59;SilParME;@martinam985 @vickyreyes @joseantoniokast @tere_marinovic Y tuvo la patudez de decirle pelotuda a la… https://t.co/eBoRzRjX8h
2021-02-18 17:54:30;Prisca96207105;"La Araucania vive de luto!!
@ester22591 #AraucaniaSecuestrad
@aprachile @cata_1910 @Lafacha8 @melnicksergio… https://t.co/AQ1l9FeLox"
2021-02-18 17:53:55;Menichile;@Carmen_E_muller @Lafacha8 @los4diablos12 @PordenoneBudoia @FafuC @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/DkrQEkolDl
2021-02-18 17:53:13;Rayitas1991;@Menichile @ADN_por_Chile @joseantoniokast 🙏🙏 Dios auiera asi sea..
2021-02-18 17:53:12;Menichile;@los4diablos12 @Lafacha8 @PordenoneBudoia @FafuC @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/CCwWBPW6cE
2021-02-18 17:51:00;Don_Arturo1879;@Cooperativa Que HDP estos parasitos MARXISTAS. Nos siguen llenando de MIERDA! @GobiernodeChile @Luzebensperger… https://t.co/IiyrE4KcvL
2021-02-18 17:50:56;orlando_veas;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/VUy1WxVeaG
2021-02-18 17:49:16;Menichile;@joseantoniokast @melnicksergio @HernanLarrainF Éste Piñeralett está cagado de la cabeza
2021-02-18 17:48:45;Carlos84778920;@ADN_por_Chile @joseantoniokast El retraso avanzando, no podí, el qlio! https://t.co/IJLu2D00SP
2021-02-18 17:48:25;PauliPatriota;@Cepeda02Dalva @ValeAriasS7 @joseantoniokast Entonces hay que salirse de la ONU hasta que se limpie ese antro de co… https://t.co/goYgMSRvcm
2021-02-18 17:47:10;Carlos84778920;@Pepitopagadobl6 @joseantoniokast Se preocupan de pepe auth, quién es ese weon, esta más muerto que JAK.
2021-02-18 17:46:58;VivaChi20646957;@cfelmerv @loutaylorp @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile @Fuerzaereachile… https://t.co/BNSAYuKsLB
2021-02-18 17:46:45;PordenoneBudoia;@Carmen_E_muller @los4diablos12 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/yv6W2Vpd25
2021-02-18 17:46:09;VivaChi20646957;@cfelmerv @loutaylorp @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile @Fuerzaereachile… https://t.co/OFecMp5IvH
2021-02-18 17:44:48;Carlos84778920;@ADN_por_Chile @joseantoniokast Wjajajajajajajajajajajajajajajajaja 🤡🤡🤡🤡en que parte del multi verso están avanzand… https://t.co/odFcCkbTDc
2021-02-18 17:44:22;jcfarran;@joseantoniokast @HERNANSALDANAC Jajajajaja ojalá le diéramos una pálida a estos delincuentes de izquierda
2021-02-18 17:44:02;Juanita33529230;@cata_1910 @joseantoniokast Tiene una fijación jajaja
2021-02-18 17:43:52;jlmecl;@CugarteUgarte @Alejand78716215 @melnicksergio @joseantoniokast @tere_marinovic Bonito pero vacio de acciones y/o p… https://t.co/51tJer9jKY
2021-02-18 17:43:44;PordenoneBudoia;@ClaudioFranzua @Carmen_E_muller @los4diablos12 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/E5t5pmwlb3
2021-02-18 17:43:04;NicolsLagos16;@joseantoniokast Si no se es ideológicamente sesgado no puedes participar esa es la lógica de la involucion democrática
2021-02-18 17:42:57;Gabri2013;@joseantoniokast Esta entretenido con sus cajas de juguete con vacunas para muñecos Jesmar.
2021-02-18 17:42:43;ClaudioFranzua;Los Narcoterroristas se creen con más derechos que un ciudadano CHILENO.Basta palos blancos de ministros.… https://t.co/5UYdv77RbH
2021-02-18 17:41:36;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Cuanto haber tira una cifra a ver si cobramos lo mismo jaja… https://t.co/dVWqFpqbjk
2021-02-18 17:40:32;AnacletoEspino3;@RojoEdwards @ElMercurio_cl @PLRchile @i_republicanas @joseantoniokast @a_republicana Usted conocerá un tuit de un… https://t.co/qHXa4xWidE
2021-02-18 17:39:22;nelzonespace;@joseantoniokast @sebastianpinera Piñera es un verdadero cobarde... se están EXPROPIANDO terrenos en el SUR y NADIE… https://t.co/Mhn8e6xXDW
2021-02-18 17:38:54;PordenoneBudoia;@joseantoniokast Leí que las FFAA van a hacer un campamento con agua y alcantarillado es decir, las ocupan para alg… https://t.co/SQsNlhlRie
2021-02-18 17:38:16;ClaudioFranzua;@joseantoniokast @sebastianpinera Sin pandemia:Gobierno de la: Comandante Claudia:@mbachelet.Murieron 25 mil Chilen… https://t.co/sPPSYYgstC
2021-02-18 17:37:44;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast Por el show y el ridículo que has realizado todo este r… https://t.co/J18e2RJE0h
2021-02-18 17:36:57;Abrahamdelreal_;@joseantoniokast Por la cresta que sería buen presidente José Antonio Kast, lastima que algunos enceguecidos por su… https://t.co/ICU3Ns1SUe
2021-02-18 17:36:31;AzulDiabolo;@AloneFantasma @UnPatriotaDeCo1 @geminisss1986 @nicolorcaRN @pazvega_g @pelly_andrea @JuanoLanus @MiguelR03245427… https://t.co/GmqX0vljWq
2021-02-18 17:35:41;PordenoneBudoia;@joseantoniokast Pero habla de VACUNAS y de la PLANDEMIA
2021-02-18 17:34:31;PordenoneBudoia;@joseantoniokast @sebastianpinera Seguramente la ONU de Vitacura, no le ha dicho que toque ese tema.
2021-02-18 17:34:30;ArcuchDaniel;@CugarteUgarte @AkelRegina @melnicksergio @joseantoniokast @tere_marinovic Nadie esta dispuesto a quemar su capital… https://t.co/uQmXkYn4An
2021-02-18 17:33:57;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Cuanto crees que me pagan ?
2021-02-18 17:33:04;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast Más que zurdo, creo que te están pagando para seguir con el show!!
2021-02-18 17:32:42;ClaudioFranzua;@Carmen_E_muller @los4diablos12 @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/crVSrHf8Lo
2021-02-18 17:32:00;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna Por si no leíste anteriormente, este f… https://t.co/2Gtn08Cfwv
2021-02-18 17:30:50;marbluen;@VeronicaWelkner @BarbNicolilloZ @RojoEdwards @joseantoniokast exito veronica soy de Peñalolen aqui somos 3
2021-02-18 17:30:27;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna Yo te mando ese para que lo leas y dejes de calumniar 😉
2021-02-18 17:29:41;Carmen_E_muller;@los4diablos12 @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/iwK0aM8lTH
2021-02-18 17:27:46;AzulDiabolo;@jiba1971 @AloneFantasma @UnPatriotaDeCo1 @geminisss1986 @nicolorcaRN @pazvega_g @pelly_andrea @JuanoLanus… https://t.co/6y2bq29rGn
2021-02-18 17:27:38;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna Ese no es genio 🤦🏻‍♂️
2021-02-18 17:25:51;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna https://t.co/NcrujHSERp
2021-02-18 17:25:12;ingrid_twt;@DrRightMB @ktarsispucon @joseantoniokast @melnicksergio @Jou_Kaiser @senadorquintana esperable..👎👎
2021-02-18 17:23:18;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna Eh leíste link
2021-02-18 17:22:48;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Dime zurdo ahora 😂🤣
2021-02-18 17:22:25;FelipeM33555633;"@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Oh si que seria sin los intelectuales de derecha 
No todos… https://t.co/lLKkWmu7Xp"
2021-02-18 17:21:37;InsultoPersonal;@ClaudioFranzua @sitiodelsuceso @lgmprimero @DrEnriqueParis @ministeriosalud @HernanLarrainF @allamand… https://t.co/4okD4E7cLd
2021-02-18 17:21:11;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna Es lo que demuestras al mentir tan des… https://t.co/5Hz9fnafG3
2021-02-18 17:20:08;2018_enrique;@joseantoniokast Jajaja...sólo en Chile tenemos estos tongos
2021-02-18 17:20:05;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast Perdón, pensé que dialogaba con alguien podía entender… https://t.co/muNP2w3CIo
2021-02-18 17:19:16;AzulDiabolo;@MarcosClarkG @REPUBLICANOS @joseantoniokast @SergioPierry @Sonjitarockstar @Carmen_E_muller @cincinatochile… https://t.co/f0MwJuhRLG
2021-02-18 17:18:19;Shemp25657709;@joseantoniokast @sebastianpinera @aluksicc @melnicksergio @clarroulet @tere_marinovic @aprachile https://t.co/FsoZlyffAH
2021-02-18 17:17:36;FelipeM33555633;"@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast @DelcastillomAna No le eh dicho a nadie que son zurdos 
Tu… https://t.co/OVUp3CsSgl"
2021-02-18 17:15:19;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast La falsa derecha y algunos republicanos como ella también s… https://t.co/jNFuQtBenf
2021-02-18 17:13:59;srhat004;@joseantoniokast Ya y para que tú sector quiere aprobar el tpp 11 entonces weon mentiroso xd
2021-02-18 17:13:47;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast Entonces imagino que bajo esa premisa, todos a quienes… https://t.co/Ot33t7mygv
2021-02-18 17:13:28;CPL_Carlos_F;@enviciada @cherrerafe @joseantoniokast En qué debates y entrevistas ha sonado extremo? quiero saber, porque nunca… https://t.co/uwpkE0LBCy
2021-02-18 17:12:41;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast El único básico ere tu al definir porque tiene puesto q… https://t.co/RhaZDrCaWy
2021-02-18 17:07:30;FelipeM33555633;"@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast La ONU jamas hara eso 
Y si lo llegara hacer tampoco se la… https://t.co/NLpddqHlig"
2021-02-18 17:06:29;Jonas_Prev_Ries;@voceriagobierno @joseantoniokast @melnicksergio @aprachile @Girealaderecha @Camara_cl @Senado_Chile @latercera… https://t.co/GVWMBXpOk4
2021-02-18 17:06:23;Shemp25657709;@joseantoniokast @aprachile https://t.co/XLf4l3wrkf
2021-02-18 17:05:56;Shemp25657709;@joseantoniokast @sebastianpinera @GobiernodeChile @aprachile @HernanLarrainF @voceriagobierno @SubseVoceriaGob… https://t.co/srTo4s4PjH
2021-02-18 17:04:45;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast La verdad eres tan básico por acuñas un concepto a la O… https://t.co/qKNPK2EXxx
2021-02-18 17:04:12;zonadereflex;@pelayo_2021 @joseantoniokast No hicieron nada malo los  criminales de guerra nazi?
2021-02-18 17:03:17;dowaldtwo;@joseantoniokast Supongo que cuando John Cobin, condenado a 6 años, cumpla la mitad de su condena vas a pedir la ex… https://t.co/syNgEEsRex
2021-02-18 17:03:10;gonzalo27879019;@Marita346 @joseantoniokast Leí su presentación twiter es una persona ejecutiva y conciliadora excelente candidata
2021-02-18 17:03:01;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Oh no sabes cuanto me preocupa que pienses que sea zurdo po… https://t.co/aVufB0lhvd
2021-02-18 17:02:58;los4diablos12;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/2D4btQPVZg
2021-02-18 17:02:52;zonadereflex;@pelayo_2021 @joseantoniokast Compara un pueblo habitado por alemanes vs uno habitado por chilenos. Vease en un esp… https://t.co/fq7WPpf8FZ
2021-02-18 17:02:29;Shemp25657709;@joseantoniokast @Carabdechile https://t.co/G07mdJ4CTl
2021-02-18 17:00:45;zonadereflex;"@pelayo_2021 @joseantoniokast Supongo que con ""caribeño"" usado por UD es un neologismo peyorativo, haciendo entende… https://t.co/M1QW4g7Jtn"
2021-02-18 17:00:42;JuanoCampos;@RojoEdwards @ElMercurio_cl @joseantoniokast @i_republicanas @PLRchile @a_republicana Pareciera q el ser parte de l… https://t.co/XaDbhL6l23
2021-02-18 16:58:33;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast El único falso hasta el momento has sido tu creando cue… https://t.co/6yIKG5Le5T
2021-02-18 16:58:05;zonadereflex;@pelayo_2021 @joseantoniokast Te digo, los mexicanos, boricuas, costarricenses, la gente de belize, de Panamá, de R… https://t.co/D8qWNUCW3x
2021-02-18 16:57:51;kommander911;@GobiernodeChile @sebastianpinera @joseantoniokast @ministeriosalud @DrEnriqueParis @jmanalich @DraMLCordero @colmed https://t.co/VBle19jp44
2021-02-18 16:57:25;MauricioLarena4;@DraMLCordero @barrios_cris @AlmiranteHunter @Florencilla53 @Sr_Churchill @teresitadl3500 @MLRepublicana… https://t.co/oN12n93cRy
2021-02-18 16:57:13;FelipeM33555633;"@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Ahora soy zurdo por que saco a luz a una falsa patriota 
Pa… https://t.co/B4qgjBFQ5f"
2021-02-18 16:56:18;zonadereflex;@pelayo_2021 @joseantoniokast Que es un caribeño para todo el mundo entendido?
2021-02-18 16:55:28;ClaudioFranzua;@sitiodelsuceso @lgmprimero En Gobierno de Bachelet: Murieron : 25 Mil ciudadano sin pandemia. La historia se cuent… https://t.co/QfzzXuozf7
2021-02-18 16:55:16;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast Y las explicaciones se dieron y sigues con las calumnia… https://t.co/4P6E0UrLzd
2021-02-18 16:52:45;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast Yo quiero hacer daño por que exijo explicaciones a quien qu… https://t.co/ewT7EteRzN
2021-02-18 16:52:31;cumbia_rebelde;@FabianDiazF @DanielM23902799 @joseantoniokast Volviste a hablar de legítima defensa ajajajsjskjsks no vayas a borrar el tuit de nuevo 😂😂😂😂😂
2021-02-18 16:51:40;WalterRMayer2;@joseantoniokast Salir de la ONU y OMS es muy necesario.
2021-02-18 16:50:55;JpCasanovaU;@FelipeM33555633 @weichafe731 @VivaChileTV @joseantoniokast Al parecer el infiltrado eres tu, o un pagado por algui… https://t.co/5RU3uTx1Uo
2021-02-18 16:49:27;FranciscoAspee;@Osciel_efore @joseantoniokast https://t.co/OCqdDWxjcN
2021-02-18 16:48:49;Patoloko64;@joseantoniokast si esta asustadito......sabe que finalmente la razón y sentido común de la mayoría va a triunfar..… https://t.co/Qbc6R4hqFA
2021-02-18 16:47:50;kommander911;@GobiernodeChile @sebastianpinera @joseantoniokast @Senado_Chile @Camara_cl https://t.co/mdqtF7C6UU
2021-02-18 16:47:42;FelipeM33555633;@DelcastillomAna @JpCasanovaU @PLRchile @joseantoniokast @HMarowskiC @cristian_neiram El diplomado en Desarrollo Te… https://t.co/PJRXqFQJLN
2021-02-18 16:47:31;JpCasanovaU;@FelipeM33555633 @DelcastillomAna @PLRchile @joseantoniokast @HMarowskiC @cristian_neiram Y cuando negó que hizo ese diplomado?
2021-02-18 16:47:12;ClaudioFranzua;@gene_llerena @jennymered AparecieronLos Narcoterroristas asesinos del.70-73. La policía que quiere .@paulanarvaezo… https://t.co/ZQEab5S4uI
2021-02-18 16:47:05;FelipeM33555633;@JpCasanovaU @weichafe731 @VivaChileTV @joseantoniokast El diplomado en Desarrollo Territorial Sostenible, es un cu… https://t.co/uZqnRQ7bGi
2021-02-18 16:46:25;kommander911;@PCdeChile @PSChile @PPD_Chile @PDC_Chile @PRadicalcl @phumanista @elfrente_amplio @Senado_Chile @Camara_cl… https://t.co/Y4DOSP0jaE
2021-02-18 16:46:02;FelipeM33555633;@DelcastillomAna @JpCasanovaU @PLRchile @joseantoniokast @HMarowskiC @cristian_neiram Pero si aparece hasta en tu p… https://t.co/P51T15VbTc
2021-02-18 16:44:24;BelmarMembrillo;Supongo que @joseantoniokast va ir a dejarle sus cigarros a su amigo íntimo de extrema derecha #RobertoBelmar a la… https://t.co/dE4P91xiNG
2021-02-18 16:43:34;controversiasrp;@danieljadue @camila_vallejo @joseantoniokast y hay que empezar por la hipocresía de los presentadores de TV, viven… https://t.co/gTG6o2RPJp
2021-02-18 16:41:20;Clau_Ormeno;@rehina2017 @ClarkConcejal @LookClosely20 @joseantoniokast @JoseMezaPereira @aranda_josselin @AlejandroMery1… https://t.co/RAJUiHflbN
2021-02-18 16:40:42;Bea56411401;@cdkr_ck @T13 @GobiernodeChile @sebastianpinera @PDI_CHILE @Carabdechile @ministeriosalud @joseantoniokast… https://t.co/NkjC8eGSR4
2021-02-18 16:39:34;EquipoKast;"🔴¡HOY 20:00 HRS!

@joseantoniokast presidente del Partido Republicano, entrevistará a @juazAriztiaC, candidato a la… https://t.co/sSUFb8xu4z"
2021-02-18 16:36:18;ClaudioFranzua;@inddhh .@RodrigoDelgadoM .@allamand .@HernanLarrainF .@jaimebellolio .@pdazan.@GobiernodeChile.@tere_marinovic .… https://t.co/SZfEdCUXAB
2021-02-18 16:35:54;bomberobravo;@Gonzacastillop @MarRadov @cata_1910 @julysoledad @joseantoniokast Maduro es la raíz del problema, y no saldrá con… https://t.co/1EdMfHtgxp
2021-02-18 16:35:08;WALHALL06896600;@joseantoniokast @lilyespe En Inglaterra piden carta de invitación o reserva del hotel para ingresar de turista...… https://t.co/G7ujyYIxGq
2021-02-18 16:34:27;ChrisBe46882529;@joseantoniokast José conoces quien es el dueño de ese medio de propaganda pero haces negocios con una de sus empre… https://t.co/OW38Qhp9kn
2021-02-18 16:34:22;IWilliamsoms;"@joseantoniokast 
Vean esta atornillando al revés https://t.co/C7GWNO4yOI"
2021-02-18 16:34:10;TauOmega3;@ClaudioFranzua @kathymoragas @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/IOPaJEKDlI
2021-02-18 16:32:28;maiktheblack;@RenatoGarinG Minoria voto gana Lo dieron vuelta hace rato con la venia de @sebastianpinera @GobiernodeChile… https://t.co/RMZvl7mEKn
2021-02-18 16:32:21;kommander911;@GobiernodeChile @sebastianpinera @joseantoniokast @allamand @RodrigoDelgadoM @GalliJF @jaimebellolio https://t.co/xul3UNU6fF
2021-02-18 16:29:58;ClaudioFranzua;@kathymoragas @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/wXRgX1vp2z
2021-02-18 16:26:13;juanper42199282;@LehuedeJuan Por un lado me alegro de esta noticia, así nos dan más argumentos para salirnos de ese vertedero comun… https://t.co/9r0HZOH8IO
2021-02-18 16:25:08;maober15;@cherrerafe @joseantoniokast Estoy absolutamente de acuerdo contigo y he comentado un par de veces, que debemos com… https://t.co/A0dYV4btoA
2021-02-18 16:24:56;MksAllan;@leninleal1973 @seperez92 @joseantoniokast Por acá un delincuente venezolano creando violencia. El cobarde que bloquea y arranca.
2021-02-18 16:24:24;israel_scl;@Acm1PT85447449 @Gaby_G_18 @ReneMValenzuel1 @JoseMezaPereira @AR_Est_Central @cecyfreire2107 @joseantoniokast… https://t.co/mVgHIh2cAW
2021-02-18 16:24:23;FloesSoledad;@joseantoniokast Toda la razón, no más drogas en Chile
2021-02-18 16:23:34;pelayo_2021;"@zonadereflex @joseantoniokast Y esos alemanes ""crimanales de Guerra"" no hicieron nada malo, un pueblo tiene que pe… https://t.co/HLjnRODuAT"
2021-02-18 16:23:16;pelayo_2021;"@zonadereflex @joseantoniokast Sí, el gobierno contacto a gente que serviria. Da lo mismo lo que ""tu conoces"", ya s… https://t.co/rrVeqk6pJQ"
